HourOfYear,Date,StartTime,dhw,hdd,heating,predicted
7696,17-Nov,15:00,26.0,0,0.0,26.0
7697,17-Nov,16:00,13.0,0,0.0,13.0
7698,17-Nov,17:00,5.0,0,0.0,5.0
7699,17-Nov,18:00,0.0,0,0.0,0.0
7700,17-Nov,19:00,0.0,0,0.0,0.0
7701,17-Nov,20:00,0.0,0,0.0,0.0
7702,17-Nov,21:00,0.0,0,0.0,0.0
7703,17-Nov,22:00,0.0,0,0.0,0.0
7704,17-Nov,23:00,0.0,0,0.0,0.0
7705,18-Nov,00:00,0.0,0,0.0,0.0
7706,18-Nov,01:00,0.0,0,0.0,0.0
7707,18-Nov,02:00,0.0,0,0.0,0.0
7708,18-Nov,03:00,0.0,0,0.0,0.0
7709,18-Nov,04:00,0.0,0,0.0,0.0
7710,18-Nov,05:00,0.0,0,0.0,0.0
7711,18-Nov,06:00,0.0,0,0.0,0.0
7712,18-Nov,07:00,4.0,0,0.0,4.0
7713,18-Nov,08:00,8.0,0,0.0,8.0
7714,18-Nov,09:00,23.0,0,0.0,23.0
7715,18-Nov,10:00,26.0,0,0.0,26.0
7716,18-Nov,11:00,29.0,0,0.0,29.0
7717,18-Nov,12:00,26.0,0,0.0,26.0
7718,18-Nov,13:00,17.0,0,0.0,17.0
7719,18-Nov,14:00,18.0,0,0.0,18.0
7720,18-Nov,15:00,15.0,0,0.0,15.0
7721,18-Nov,16:00,14.0,0,0.0,14.0
7722,18-Nov,17:00,5.0,0,0.0,5.0
7723,18-Nov,18:00,0.0,0,0.0,0.0
7724,18-Nov,19:00,0.0,0,0.0,0.0
7725,18-Nov,20:00,0.0,0,0.0,0.0
7726,18-Nov,21:00,0.0,0,0.0,0.0
7727,18-Nov,22:00,0.0,0,0.0,0.0
7728,18-Nov,23:00,0.0,0,0.0,0.0
7729,19-Nov,00:00,0.0,0,0.0,0.0
7730,19-Nov,01:00,0.0,0,0.0,0.0
7731,19-Nov,02:00,0.0,0,0.0,0.0
7732,19-Nov,03:00,0.0,0,0.0,0.0
7733,19-Nov,04:00,0.0,0,0.0,0.0
7734,19-Nov,05:00,0.0,0,0.0,0.0
7735,19-Nov,06:00,0.0,0,0.0,0.0
7736,19-Nov,07:00,5.0,0,0.0,5.0
7737,19-Nov,08:00,12.0,0,0.0,12.0
7738,19-Nov,09:00,16.0,0,0.0,16.0
7739,19-Nov,10:00,23.0,0,0.0,23.0
7740,19-Nov,11:00,27.0,0,0.0,27.0
7741,19-Nov,12:00,21.0,0,0.0,21.0
7742,19-Nov,13:00,26.0,0,0.0,26.0
7743,19-Nov,14:00,20.0,0,0.0,20.0
7744,19-Nov,15:00,9.0,0,0.0,9.0
7745,19-Nov,16:00,13.0,0,0.0,13.0
7746,19-Nov,17:00,7.0,0,0.0,7.0
7747,19-Nov,18:00,0.0,0,0.0,0.0
7748,19-Nov,19:00,0.0,0,0.0,0.0
7749,19-Nov,20:00,0.0,0,0.0,0.0
7750,19-Nov,21:00,0.0,0,0.0,0.0
7751,19-Nov,22:00,0.0,0,0.0,0.0
7752,19-Nov,23:00,0.0,0,0.0,0.0
7753,20-Nov,00:00,0.0,0,0.0,0.0
7754,20-Nov,01:00,0.0,0,0.0,0.0
7755,20-Nov,02:00,0.0,0,0.0,0.0
7756,20-Nov,03:00,0.0,0,0.0,0.0
7757,20-Nov,04:00,0.0,0,0.0,0.0
7758,20-Nov,05:00,0.0,0,0.0,0.0
7759,20-Nov,06:00,0.0,0,0.0,0.0
7760,20-Nov,07:00,5.0,0,0.0,5.0
7761,20-Nov,08:00,8.0,0,0.0,8.0
7762,20-Nov,09:00,12.0,0,0.0,12.0
7763,20-Nov,10:00,11.0,0,0.0,11.0
7764,20-Nov,11:00,27.0,0,0.0,27.0
7765,20-Nov,12:00,22.0,0,0.0,22.0
7766,20-Nov,13:00,23.0,0,0.0,23.0
7767,20-Nov,14:00,20.0,0,0.0,20.0
7768,20-Nov,15:00,12.0,0,0.0,12.0
7769,20-Nov,16:00,9.0,0,0.0,9.0
7770,20-Nov,17:00,3.0,0,0.0,3.0
7771,20-Nov,18:00,0.0,0,0.0,0.0
7772,20-Nov,19:00,0.0,0,0.0,0.0
7773,20-Nov,20:00,0.0,0,0.0,0.0
7774,20-Nov,21:00,0.0,0,0.0,0.0
7775,20-Nov,22:00,0.0,0,0.0,0.0
7776,20-Nov,23:00,0.0,0,0.0,0.0
7777,21-Nov,00:00,0.0,0,0.0,0.0
7778,21-Nov,01:00,0.0,0,0.0,0.0
7779,21-Nov,02:00,0.0,0,0.0,0.0
7780,21-Nov,03:00,0.0,0,0.0,0.0
7781,21-Nov,04:00,0.0,0,0.0,0.0
7782,21-Nov,05:00,0.0,0,0.0,0.0
7783,21-Nov,06:00,0.0,0,0.0,0.0
7784,21-Nov,07:00,9.0,0,0.0,9.0
7785,21-Nov,08:00,12.0,0,0.0,12.0
7786,21-Nov,09:00,29.0,0,0.0,29.0
7787,21-Nov,10:00,24.0,0,0.0,24.0
7788,21-Nov,11:00,18.0,0,0.0,18.0
7789,21-Nov,12:00,18.0,0,0.0,18.0
7790,21-Nov,13:00,19.0,0,0.0,19.0
7791,21-Nov,14:00,16.0,0,0.0,16.0
7792,21-Nov,15:00,15.0,0,0.0,15.0
7793,21-Nov,16:00,14.0,0,0.0,14.0
7794,21-Nov,17:00,7.0,0,0.0,7.0
7795,21-Nov,18:00,0.0,0,0.0,0.0
7796,21-Nov,19:00,0.0,0,0.0,0.0
7797,21-Nov,20:00,0.0,0,0.0,0.0
7798,21-Nov,21:00,0.0,0,0.0,0.0
7799,21-Nov,22:00,0.0,0,0.0,0.0
7800,21-Nov,23:00,0.0,0,0.0,0.0
7801,22-Nov,00:00,0.0,0,0.0,0.0
7802,22-Nov,01:00,0.0,0,0.0,0.0
7803,22-Nov,02:00,0.0,0,0.0,0.0
7804,22-Nov,03:00,0.0,0,0.0,0.0
7805,22-Nov,04:00,0.0,0,0.0,0.0
7806,22-Nov,05:00,0.0,0,0.0,0.0
7807,22-Nov,06:00,0.0,0,0.0,0.0
7808,22-Nov,07:00,6.0,0,0.0,6.0
7809,22-Nov,08:00,19.0,0,0.0,19.0
7810,22-Nov,09:00,20.0,0,0.0,20.0
7811,22-Nov,10:00,17.0,0,0.0,17.0
7812,22-Nov,11:00,19.0,0,0.0,19.0
7813,22-Nov,12:00,19.0,0,0.0,19.0
7814,22-Nov,13:00,25.0,0,0.0,25.0
7815,22-Nov,14:00,22.0,0,0.0,22.0
7816,22-Nov,15:00,14.0,0,0.0,14.0
7817,22-Nov,16:00,8.0,0,0.0,8.0
7818,22-Nov,17:00,5.0,0,0.0,5.0
7819,22-Nov,18:00,0.0,0,0.0,0.0
7820,22-Nov,19:00,0.0,0,0.0,0.0
7821,22-Nov,20:00,0.0,0,0.0,0.0
7822,22-Nov,21:00,0.0,0,0.0,0.0
7823,22-Nov,22:00,0.0,0,0.0,0.0
7824,22-Nov,23:00,0.0,0,0.0,0.0
7825,23-Nov,00:00,0.0,0,0.0,0.0
7826,23-Nov,01:00,0.0,0,0.0,0.0
7827,23-Nov,02:00,0.0,0,0.0,0.0
7828,23-Nov,03:00,0.0,0,0.0,0.0
7829,23-Nov,04:00,0.0,0,0.0,0.0
7830,23-Nov,05:00,0.0,0,0.0,0.0
7831,23-Nov,06:00,0.0,0,0.0,0.0
7832,23-Nov,07:00,3.0,0,0.0,3.0
7833,23-Nov,08:00,11.0,0,0.0,11.0
7834,23-Nov,09:00,12.0,0,0.0,12.0
7835,23-Nov,10:00,19.0,0,0.0,19.0
7836,23-Nov,11:00,18.0,0,0.0,18.0
7837,23-Nov,12:00,16.0,0,0.0,16.0
7838,23-Nov,13:00,17.0,0,0.0,17.0
7839,23-Nov,14:00,11.0,0,0.0,11.0
7840,23-Nov,15:00,10.0,0,0.0,10.0
7841,23-Nov,16:00,11.0,0,0.0,11.0
7842,23-Nov,17:00,3.0,0,0.0,3.0
7843,23-Nov,18:00,0.0,0,0.0,0.0
7844,23-Nov,19:00,0.0,0,0.0,0.0
7845,23-Nov,20:00,0.0,0,0.0,0.0
7846,23-Nov,21:00,0.0,0,0.0,0.0
7847,23-Nov,22:00,0.0,0,0.0,0.0
7848,23-Nov,23:00,0.0,0,0.0,0.0
7849,24-Nov,00:00,0.0,0,0.0,0.0
7850,24-Nov,01:00,0.0,0,0.0,0.0
7851,24-Nov,02:00,0.0,0,0.0,0.0
7852,24-Nov,03:00,0.0,0,0.0,0.0
7853,24-Nov,04:00,0.0,0,0.0,0.0
7854,24-Nov,05:00,0.0,0,0.0,0.0
7855,24-Nov,06:00,0.0,0,0.0,0.0
7856,24-Nov,07:00,2.0,0,0.0,2.0
7857,24-Nov,08:00,11.0,0,0.0,11.0
7858,24-Nov,09:00,16.0,0,0.0,16.0
7859,24-Nov,10:00,19.0,0,0.0,19.0
7860,24-Nov,11:00,13.0,0,0.0,13.0
7861,24-Nov,12:00,16.0,0,0.0,16.0
7862,24-Nov,13:00,13.0,0,0.0,13.0
7863,24-Nov,14:00,8.0,0,0.0,8.0
7864,24-Nov,15:00,15.0,0,0.0,15.0
7865,24-Nov,16:00,17.0,0,0.0,17.0
7866,24-Nov,17:00,3.0,0,0.0,3.0
7867,24-Nov,18:00,0.0,0,0.0,0.0
7868,24-Nov,19:00,0.0,0,0.0,0.0
7869,24-Nov,20:00,0.0,0,0.0,0.0
7870,24-Nov,21:00,0.0,0,0.0,0.0
7871,24-Nov,22:00,0.0,0,0.0,0.0
7872,24-Nov,23:00,0.0,0,0.0,0.0
7873,25-Nov,00:00,0.0,0,0.0,0.0
7874,25-Nov,01:00,0.0,0,0.0,0.0
7875,25-Nov,02:00,0.0,0,0.0,0.0
7876,25-Nov,03:00,0.0,0,0.0,0.0
7877,25-Nov,04:00,0.0,0,0.0,0.0
7878,25-Nov,05:00,0.0,0,0.0,0.0
7879,25-Nov,06:00,0.0,0,0.0,0.0
7880,25-Nov,07:00,2.0,0,0.0,2.0
7881,25-Nov,08:00,4.0,0,0.0,4.0
7882,25-Nov,09:00,7.0,0,0.0,7.0
7883,25-Nov,10:00,12.0,0,0.0,12.0
7884,25-Nov,11:00,8.0,0,0.0,8.0
7885,25-Nov,12:00,13.0,0,0.0,13.0
7886,25-Nov,13:00,17.0,0,0.0,17.0
7887,25-Nov,14:00,11.0,0,0.0,11.0
7888,25-Nov,15:00,14.0,0,0.0,14.0
7889,25-Nov,16:00,7.0,0,0.0,7.0
7890,25-Nov,17:00,3.0,0,0.0,3.0
7891,25-Nov,18:00,0.0,0,0.0,0.0
7892,25-Nov,19:00,0.0,0,0.0,0.0
7893,25-Nov,20:00,0.0,0,0.0,0.0
7894,25-Nov,21:00,0.0,0,0.0,0.0
7895,25-Nov,22:00,0.0,0,0.0,0.0
7896,25-Nov,23:00,0.0,0,0.0,0.0
7897,26-Nov,00:00,0.0,0,0.0,0.0
7898,26-Nov,01:00,0.0,0,0.0,0.0
7899,26-Nov,02:00,0.0,0,0.0,0.0
7900,26-Nov,03:00,0.0,0,0.0,0.0
7901,26-Nov,04:00,0.0,0,0.0,0.0
7902,26-Nov,05:00,0.0,0,0.0,0.0
7903,26-Nov,06:00,0.0,0,0.0,0.0
7904,26-Nov,07:00,1.0,0,0.0,1.0
7905,26-Nov,08:00,4.0,0,0.0,4.0
7906,26-Nov,09:00,9.0,0,0.0,9.0
7907,26-Nov,10:00,3.0,0,0.0,3.0
7908,26-Nov,11:00,16.0,0,0.0,16.0
7909,26-Nov,12:00,10.0,0,0.0,10.0
7910,26-Nov,13:00,18.0,0,0.0,18.0
7911,26-Nov,14:00,15.0,0,0.0,15.0
7912,26-Nov,15:00,5.0,0,0.0,5.0
7913,26-Nov,16:00,8.0,0,0.0,8.0
7914,26-Nov,17:00,2.0,0,0.0,2.0
7915,26-Nov,18:00,0.0,0,0.0,0.0
7916,26-Nov,19:00,0.0,0,0.0,0.0
7917,26-Nov,20:00,0.0,0,0.0,0.0
7918,26-Nov,21:00,0.0,0,0.0,0.0
7919,26-Nov,22:00,0.0,0,0.0,0.0
7920,26-Nov,23:00,0.0,0,0.0,0.0
7921,27-Nov,00:00,0.0,0,0.0,0.0
7922,27-Nov,01:00,0.0,0,0.0,0.0
7923,27-Nov,02:00,0.0,0,0.0,0.0
7924,27-Nov,03:00,0.0,0,0.0,0.0
7925,27-Nov,04:00,0.0,0,0.0,0.0
7926,27-Nov,05:00,0.0,0,0.0,0.0
7927,27-Nov,06:00,0.0,0,0.0,0.0
7928,27-Nov,07:00,2.0,0,0.0,2.0
7929,27-Nov,08:00,8.0,0,0.0,8.0
7930,27-Nov,09:00,16.0,0,0.0,16.0
7931,27-Nov,10:00,12.0,0,0.0,12.0
7932,27-Nov,11:00,11.0,0,0.0,11.0
7933,27-Nov,12:00,10.0,0,0.0,10.0
7934,27-Nov,13:00,13.0,0,0.0,13.0
7935,27-Nov,14:00,10.0,0,0.0,10.0
7936,27-Nov,15:00,13.0,0,0.0,13.0
7937,27-Nov,16:00,9.0,0,0.0,9.0
7938,27-Nov,17:00,2.0,0,0.0,2.0
7939,27-Nov,18:00,0.0,0,0.0,0.0
7940,27-Nov,19:00,0.0,0,0.0,0.0
7941,27-Nov,20:00,0.0,0,0.0,0.0
7942,27-Nov,21:00,0.0,0,0.0,0.0
7943,27-Nov,22:00,0.0,0,0.0,0.0
7944,27-Nov,23:00,0.0,0,0.0,0.0
7945,28-Nov,00:00,0.0,0,0.0,0.0
7946,28-Nov,01:00,0.0,0,0.0,0.0
7947,28-Nov,02:00,0.0,0,0.0,0.0
7948,28-Nov,03:00,0.0,0,0.0,0.0
7949,28-Nov,04:00,0.0,0,0.0,0.0
7950,28-Nov,05:00,0.0,0,0.0,0.0
7951,28-Nov,06:00,0.0,0,0.0,0.0
7952,28-Nov,07:00,3.0,0,0.0,3.0
7953,28-Nov,08:00,6.0,0,0.0,6.0
7954,28-Nov,09:00,12.0,0,0.0,12.0
7955,28-Nov,10:00,17.0,0,0.0,17.0
7956,28-Nov,11:00,20.0,0,0.0,20.0
7957,28-Nov,12:00,15.0,0,0.0,15.0
7958,28-Nov,13:00,13.0,0,0.0,13.0
7959,28-Nov,14:00,16.0,0,0.0,16.0
7960,28-Nov,15:00,12.0,0,0.0,12.0
7961,28-Nov,16:00,13.0,0,0.0,13.0
7962,28-Nov,17:00,4.0,0,0.0,4.0
7963,28-Nov,18:00,0.0,0,0.0,0.0
7964,28-Nov,19:00,0.0,0,0.0,0.0
7965,28-Nov,20:00,0.0,0,0.0,0.0
7966,28-Nov,21:00,0.0,0,0.0,0.0
7967,28-Nov,22:00,0.0,0,0.0,0.0
7968,28-Nov,23:00,0.0,0,0.0,0.0
7969,29-Nov,00:00,0.0,0,0.0,0.0
7970,29-Nov,01:00,0.0,0,0.0,0.0
7971,29-Nov,02:00,0.0,0,0.0,0.0
7972,29-Nov,03:00,0.0,0,0.0,0.0
7973,29-Nov,04:00,0.0,0,0.0,0.0
7974,29-Nov,05:00,0.0,0,0.0,0.0
7975,29-Nov,06:00,0.0,0,0.0,0.0
7976,29-Nov,07:00,7.0,0,0.0,7.0
7977,29-Nov,08:00,13.0,0,0.0,13.0
7978,29-Nov,09:00,17.0,0,0.0,17.0
7979,29-Nov,10:00,26.0,0,0.0,26.0
7980,29-Nov,11:00,29.0,0,0.0,29.0
7981,29-Nov,12:00,19.0,0,0.0,19.0
7982,29-Nov,13:00,18.0,0,0.0,18.0
7983,29-Nov,14:00,25.0,0,0.0,25.0
7984,29-Nov,15:00,15.0,0,0.0,15.0
7985,29-Nov,16:00,11.0,0,0.0,11.0
7986,29-Nov,17:00,6.0,0,0.0,6.0
7987,29-Nov,18:00,0.0,0,0.0,0.0
7988,29-Nov,19:00,0.0,0,0.0,0.0
7989,29-Nov,20:00,0.0,0,0.0,0.0
7990,29-Nov,21:00,0.0,0,0.0,0.0
7991,29-Nov,22:00,0.0,0,0.0,0.0
7992,29-Nov,23:00,0.0,0,0.0,0.0
7993,30-Nov,00:00,0.0,0,0.0,0.0
7994,30-Nov,01:00,0.0,0,0.0,0.0
7995,30-Nov,02:00,0.0,0,0.0,0.0
7996,30-Nov,03:00,0.0,0,0.0,0.0
7997,30-Nov,04:00,0.0,0,0.0,0.0
7998,30-Nov,05:00,0.0,0,0.0,0.0
7999,30-Nov,06:00,0.0,0,0.0,0.0
8000,30-Nov,07:00,10.0,0,0.0,10.0
8001,30-Nov,08:00,31.0,0,0.0,31.0
8002,30-Nov,09:00,31.0,0,0.0,31.0
8003,30-Nov,10:00,27.0,0,0.0,27.0
8004,30-Nov,11:00,26.0,0,0.0,26.0
8005,30-Nov,12:00,32.0,0,0.0,32.0
8006,30-Nov,13:00,20.0,0,0.0,20.0
8007,30-Nov,14:00,21.0,0,0.0,21.0
8008,30-Nov,15:00,26.0,0,0.0,26.0
8009,30-Nov,16:00,17.0,0,0.0,17.0
8010,30-Nov,17:00,4.0,0,0.0,4.0
8011,30-Nov,18:00,0.0,0,0.0,0.0
8012,30-Nov,19:00,0.0,0,0.0,0.0
8013,30-Nov,20:00,0.0,0,0.0,0.0
8014,30-Nov,21:00,0.0,0,0.0,0.0
8015,30-Nov,22:00,0.0,0,0.0,0.0
8016,30-Nov,23:00,0.0,0,0.0,0.0
8017,01-Dec,00:00,0.0,0,0.0,0.0
8018,01-Dec,01:00,0.0,0,0.0,0.0
8019,01-Dec,02:00,0.0,0,0.0,0.0
8020,01-Dec,03:00,0.0,0,0.0,0.0
8021,01-Dec,04:00,0.0,0,0.0,0.0
8022,01-Dec,05:00,0.0,0,0.0,0.0
8023,01-Dec,06:00,0.0,0,0.0,0.0
8024,01-Dec,07:00,5.0,0,0.0,5.0
8025,01-Dec,08:00,21.0,0,0.0,21.0
8026,01-Dec,09:00,29.0,0,0.0,29.0
8027,01-Dec,10:00,32.0,0,0.0,32.0
8028,01-Dec,11:00,35.0,0,0.0,35.0
8029,01-Dec,12:00,29.0,0,0.0,29.0
8030,01-Dec,13:00,34.0,0,0.0,34.0
8031,01-Dec,14:00,13.0,0,0.0,13.0
8032,01-Dec,15:00,22.0,0,0.0,22.0
8033,01-Dec,16:00,22.0,0,0.0,22.0
8034,01-Dec,17:00,7.0,0,0.0,7.0
8035,01-Dec,18:00,0.0,0,0.0,0.0
8036,01-Dec,19:00,0.0,0,0.0,0.0
8037,01-Dec,20:00,0.0,0,0.0,0.0
8038,01-Dec,21:00,0.0,0,0.0,0.0
8039,01-Dec,22:00,0.0,0,0.0,0.0
8040,01-Dec,23:00,0.0,0,0.0,0.0
8041,02-Dec,00:00,0.0,0,0.0,0.0
8042,02-Dec,01:00,0.0,0,0.0,0.0
8043,02-Dec,02:00,0.0,0,0.0,0.0
8044,02-Dec,03:00,0.0,0,0.0,0.0
8045,02-Dec,04:00,0.0,0,0.0,0.0
8046,02-Dec,05:00,0.0,0,0.0,0.0
8047,02-Dec,06:00,0.0,0,0.0,0.0
8048,02-Dec,07:00,12.0,0,0.0,12.0
8049,02-Dec,08:00,28.0,0,0.0,28.0
8050,02-Dec,09:00,21.0,0,0.0,21.0
8051,02-Dec,10:00,26.0,0,0.0,26.0
8052,02-Dec,11:00,49.0,0,0.0,49.0
8053,02-Dec,12:00,36.0,0,0.0,36.0
8054,02-Dec,13:00,32.0,0,0.0,32.0
8055,02-Dec,14:00,39.0,0,0.0,39.0
8056,02-Dec,15:00,24.0,0,0.0,24.0
8057,02-Dec,16:00,18.0,0,0.0,18.0
8058,02-Dec,17:00,13.0,0,0.0,13.0
8059,02-Dec,18:00,0.0,0,0.0,0.0
8060,02-Dec,19:00,0.0,0,0.0,0.0
8061,02-Dec,20:00,0.0,0,0.0,0.0
8062,02-Dec,21:00,0.0,0,0.0,0.0
8063,02-Dec,22:00,0.0,0,0.0,0.0
8064,02-Dec,23:00,0.0,0,0.0,0.0
8065,03-Dec,00:00,0.0,0,0.0,0.0
8066,03-Dec,01:00,0.0,0,0.0,0.0
8067,03-Dec,02:00,0.0,0,0.0,0.0
8068,03-Dec,03:00,0.0,0,0.0,0.0
8069,03-Dec,04:00,0.0,0,0.0,0.0
8070,03-Dec,05:00,0.0,0,0.0,0.0
8071,03-Dec,06:00,0.0,0,0.0,0.0
8072,03-Dec,07:00,3.0,0,0.0,3.0
8073,03-Dec,08:00,16.0,0,0.0,16.0
8074,03-Dec,09:00,27.0,0,0.0,27.0
8075,03-Dec,10:00,27.0,0,0.0,27.0
8076,03-Dec,11:00,28.0,0,0.0,28.0
8077,03-Dec,12:00,32.0,0,0.0,32.0
8078,03-Dec,13:00,25.0,0,0.0,25.0
8079,03-Dec,14:00,23.0,0,0.0,23.0
8080,03-Dec,15:00,13.0,0,0.0,13.0
8081,03-Dec,16:00,18.0,0,0.0,18.0
8082,03-Dec,17:00,7.0,0,0.0,7.0
8083,03-Dec,18:00,0.0,0,0.0,0.0
8084,03-Dec,19:00,0.0,0,0.0,0.0
8085,03-Dec,20:00,0.0,0,0.0,0.0
8086,03-Dec,21:00,0.0,0,0.0,0.0
8087,03-Dec,22:00,0.0,0,0.0,0.0
8088,03-Dec,23:00,0.0,0,0.0,0.0
8089,04-Dec,00:00,0.0,0,0.0,0.0
8090,04-Dec,01:00,0.0,0,0.0,0.0
8091,04-Dec,02:00,0.0,0,0.0,0.0
8092,04-Dec,03:00,0.0,0,0.0,0.0
8093,04-Dec,04:00,0.0,0,0.0,0.0
8094,04-Dec,05:00,0.0,0,0.0,0.0
8095,04-Dec,06:00,0.0,0,0.0,0.0
8096,04-Dec,07:00,15.0,0,0.0,15.0
8097,04-Dec,08:00,16.0,0,0.0,16.0
8098,04-Dec,09:00,23.0,0,0.0,23.0
8099,04-Dec,10:00,26.0,0,0.0,26.0
8100,04-Dec,11:00,33.0,0,0.0,33.0
8101,04-Dec,12:00,27.0,0,0.0,27.0
8102,04-Dec,13:00,28.0,0,0.0,28.0
8103,04-Dec,14:00,20.0,0,0.0,20.0
8104,04-Dec,15:00,23.0,0,0.0,23.0
8105,04-Dec,16:00,19.0,0,0.0,19.0
8106,04-Dec,17:00,6.0,0,0.0,6.0
8107,04-Dec,18:00,0.0,0,0.0,0.0
8108,04-Dec,19:00,0.0,0,0.0,0.0
8109,04-Dec,20:00,0.0,0,0.0,0.0
8110,04-Dec,21:00,0.0,0,0.0,0.0
8111,04-Dec,22:00,0.0,0,0.0,0.0
8112,04-Dec,23:00,0.0,0,0.0,0.0
8113,05-Dec,00:00,0.0,0,0.0,0.0
8114,05-Dec,01:00,0.0,0,0.0,0.0
8115,05-Dec,02:00,0.0,0,0.0,0.0
8116,05-Dec,03:00,0.0,0,0.0,0.0
8117,05-Dec,04:00,0.0,0,0.0,0.0
8118,05-Dec,05:00,0.0,0,0.0,0.0
8119,05-Dec,06:00,0.0,0,0.0,0.0
8120,05-Dec,07:00,9.0,0,0.0,9.0
8121,05-Dec,08:00,9.0,0,0.0,9.0
8122,05-Dec,09:00,17.0,0,0.0,17.0
8123,05-Dec,10:00,22.0,0,0.0,22.0
8124,05-Dec,11:00,20.0,0,0.0,20.0
8125,05-Dec,12:00,29.0,0,0.0,29.0
8126,05-Dec,13:00,17.0,0,0.0,17.0
8127,05-Dec,14:00,14.0,0,0.0,14.0
8128,05-Dec,15:00,14.0,0,0.0,14.0
8129,05-Dec,16:00,13.0,0,0.0,13.0
8130,05-Dec,17:00,8.0,0,0.0,8.0
8131,05-Dec,18:00,0.0,0,0.0,0.0
8132,05-Dec,19:00,0.0,0,0.0,0.0
8133,05-Dec,20:00,0.0,0,0.0,0.0
8134,05-Dec,21:00,0.0,0,0.0,0.0
8135,05-Dec,22:00,0.0,0,0.0,0.0
8136,05-Dec,23:00,0.0,0,0.0,0.0
8137,06-Dec,00:00,0.0,0,0.0,0.0
8138,06-Dec,01:00,0.0,0,0.0,0.0
8139,06-Dec,02:00,0.0,0,0.0,0.0
8140,06-Dec,03:00,0.0,0,0.0,0.0
8141,06-Dec,04:00,0.0,0,0.0,0.0
8142,06-Dec,05:00,0.0,0,0.0,0.0
8143,06-Dec,06:00,0.0,0,0.0,0.0
8144,06-Dec,07:00,0.0,0,0.0,0.0
8145,06-Dec,08:00,7.0,0,0.0,7.0
8146,06-Dec,09:00,8.0,0,0.0,8.0
8147,06-Dec,10:00,17.0,0,0.0,17.0
8148,06-Dec,11:00,9.0,0,0.0,9.0
8149,06-Dec,12:00,14.0,0,0.0,14.0
8150,06-Dec,13:00,14.0,0,0.0,14.0
8151,06-Dec,14:00,12.0,0,0.0,12.0
8152,06-Dec,15:00,14.0,0,0.0,14.0
8153,06-Dec,16:00,7.0,0,0.0,7.0
8154,06-Dec,17:00,1.0,0,0.0,1.0
8155,06-Dec,18:00,0.0,0,0.0,0.0
8156,06-Dec,19:00,0.0,0,0.0,0.0
8157,06-Dec,20:00,0.0,0,0.0,0.0
8158,06-Dec,21:00,0.0,0,0.0,0.0
8159,06-Dec,22:00,0.0,0,0.0,0.0
8160,06-Dec,23:00,0.0,0,0.0,0.0
8161,07-Dec,00:00,0.0,0,0.0,0.0
8162,07-Dec,01:00,0.0,0,0.0,0.0
8163,07-Dec,02:00,0.0,0,0.0,0.0
8164,07-Dec,03:00,0.0,0,0.0,0.0
8165,07-Dec,04:00,0.0,0,0.0,0.0
8166,07-Dec,05:00,0.0,0,0.0,0.0
8167,07-Dec,06:00,0.0,0,0.0,0.0
8168,07-Dec,07:00,2.0,0,0.0,2.0
8169,07-Dec,08:00,7.0,0,0.0,7.0
8170,07-Dec,09:00,17.0,0,0.0,17.0
8171,07-Dec,10:00,15.0,0,0.0,15.0
8172,07-Dec,11:00,9.0,0,0.0,9.0
8173,07-Dec,12:00,16.0,0,0.0,16.0
8174,07-Dec,13:00,14.0,0,0.0,14.0
8175,07-Dec,14:00,9.0,0,0.0,9.0
8176,07-Dec,15:00,7.0,0,0.0,7.0
8177,07-Dec,16:00,8.0,0,0.0,8.0
8178,07-Dec,17:00,4.0,0,0.0,4.0
8179,07-Dec,18:00,0.0,0,0.0,0.0
8180,07-Dec,19:00,0.0,0,0.0,0.0
8181,07-Dec,20:00,0.0,0,0.0,0.0
8182,07-Dec,21:00,0.0,0,0.0,0.0
8183,07-Dec,22:00,0.0,0,0.0,0.0
8184,07-Dec,23:00,0.0,0,0.0,0.0
8185,08-Dec,00:00,0.0,0,0.0,0.0
8186,08-Dec,01:00,0.0,0,0.0,0.0
8187,08-Dec,02:00,0.0,0,0.0,0.0
8188,08-Dec,03:00,0.0,0,0.0,0.0
8189,08-Dec,04:00,0.0,0,0.0,0.0
8190,08-Dec,05:00,0.0,0,0.0,0.0
8191,08-Dec,06:00,0.0,0,0.0,0.0
8192,08-Dec,07:00,9.0,0,0.0,9.0
8193,08-Dec,08:00,11.0,0,0.0,11.0
8194,08-Dec,09:00,16.0,0,0.0,16.0
8195,08-Dec,10:00,14.0,0,0.0,14.0
8196,08-Dec,11:00,22.0,0,0.0,22.0
8197,08-Dec,12:00,25.0,0,0.0,25.0
8198,08-Dec,13:00,19.0,0,0.0,19.0
8199,08-Dec,14:00,17.0,0,0.0,17.0
8200,08-Dec,15:00,18.0,0,0.0,18.0
8201,08-Dec,16:00,8.0,0,0.0,8.0
8202,08-Dec,17:00,7.0,0,0.0,7.0
8203,08-Dec,18:00,0.0,0,0.0,0.0
8204,08-Dec,19:00,0.0,0,0.0,0.0
8205,08-Dec,20:00,0.0,0,0.0,0.0
8206,08-Dec,21:00,0.0,0,0.0,0.0
8207,08-Dec,22:00,0.0,0,0.0,0.0
8208,08-Dec,23:00,0.0,0,0.0,0.0
8209,09-Dec,00:00,0.0,0,0.0,0.0
8210,09-Dec,01:00,0.0,0,0.0,0.0
8211,09-Dec,02:00,0.0,0,0.0,0.0
8212,09-Dec,03:00,0.0,0,0.0,0.0
